0,3.12456,0.555358,0.320124,0.396553,1
1,3.12459,0.555358,0.320068,0.396534,1.000000
2,3.1246100982933,0.5553584234398,0.3200479690306,0.3965266226162,1.0000000000000
3,3.1246919430379,0.5553115894196,0.3200952518979,0.3965245957292,1.0000000000000
5,3.1247201171694,0.5553115894196,0.3197716799085,0.3964094329665,1.0000000000000
6,3.1247579418066,0.5553115894196,0.3197226341186,0.3963924518290,1.0000000000000
8,3.1249191438072,0.5552647553994,0.3197713978708,0.3963920767294,1.0000000000000
10,3.1249622969905,0.5551471221798,0.3196620781547,0.3963032303513,1.0000000000000
13,3.1251160879122,0.5550294889601,0.3195964209042,0.3962315432275,1.0000000000000
14,3.1250714251338,0.5550294889601,0.3195510401113,0.3962147038262,1.0000000000000
15,3.1249909932547,0.5550763229804,0.3193007555835,0.3961442501121,1.0000000000000
16,3.1251499783115,0.5549586897607,0.3192649529809,0.3960832988592,1.0000000000000
17,3.1251962907151,0.5548410565411,0.3191291864495,0.3959850518927,1.0000000000000
19,3.1253964489813,0.5548410565411,0.3190711226527,0.3959671470485,1.0000000000000
21,3.1253657536090,0.5549586897607,0.3188865413084,0.3959512050393,1.0000000000000
26,3.1255673174536,0.5550763229804,0.3187165487654,0.3959437597687,1.0000000000000
27,3.1256560836124,0.5550763229804,0.3185331775322,0.3958795260777,1.0000000000000
28,3.1254584163181,0.5550763229804,0.3183981175328,0.3958284933847,1.0000000000000
30,3.1255602652057,0.5550763229804,0.3183645785737,0.3958179563400,1.0000000000000
32,3.1255691648463,0.5550294889601,0.3182282382456,0.3957493175720,1.0000000000000
33,3.1254392746925,0.5550294889601,0.3180821460445,0.3956953038489,1.0000000000000
49161,3.5548046907638,0.1716995562949,0.6623202215648,0.3604287087032,0.0000000219197
49187,3.5547832050711,0.1716727814051,0.6623224359374,0.3604177205767,0.0000000219197
49266,3.5548083467452,0.1716330047169,0.6623134591642,0.3603978231872,0.0000000219197
49283,3.5548476154378,0.1715861706967,0.6621985402156,0.3603372646320,0.0000000219197
49291,3.5548893333009,0.1715861706967,0.6621815918714,0.3603318019569,0.0000000219197
49312,3.5549520734305,0.1714685374771,0.6622155057322,0.3602943875817,0.0000000212621
49319,3.5548532276323,0.1713509042574,0.6623190460784,0.3602795533783,0.0000000212621
49326,3.5549225024092,0.1713509042574,0.6623142082747,0.3602788058248,0.0000000212621
49348,3.5548838086544,0.1713509042574,0.6622369371624,0.3602506614849,0.0000000212621
49369,3.5549470970976,0.1712332710378,0.6622248732328,0.3601968342289,0.0000000212621
49400,3.5549695029977,0.1711864370176,0.6621690430719,0.3601571402047,0.0000000212621
49402,3.5549718810910,0.1710688037980,0.6622007237471,0.3601180741445,0.0000000212621
49409,3.5549332024210,0.1710688037980,0.6621703682982,0.3601066856121,0.0000000206242
49439,3.5549940662049,0.1709511705783,0.6622148062517,0.3600730032913,0.0000000206242
49448,3.5549828457465,0.1709043365581,0.6622276039233,0.3600573433966,0.0000000206242
